id,count,site,locality,date,vaccine_type,posted,website
1380853965001228291,,Cvs - Methuen,Methuen,2021-04-10 12:03:34,,2021-04-10 12:03:34,https://t.co/cvau09jxzh
1380853965001228291,,Cvs - New Bedford,New Bedford,2021-04-10 12:03:34,,2021-04-10 12:03:34,https://t.co/cvau09jxzh
1380853965001228291,,Cvs - Palmer,Palmer,2021-04-10 12:03:34,,2021-04-10 12:03:34,https://t.co/cvau09jxzh
1380853965001228291,,Cvs - Seekonk,Seekonk,2021-04-10 12:03:34,,2021-04-10 12:03:34,https://t.co/cvau09jxzh
1380853965001228291,,Cvs - Somerset,Somerset,2021-04-10 12:03:34,,2021-04-10 12:03:34,https://t.co/cvau09jxzh
1380853965001228291,,Cvs - Springfield,Springfield,2021-04-10 12:03:34,,2021-04-10 12:03:34,https://t.co/cvau09jxzh
1380853965001228291,,Cvs - Taunton,Taunton,2021-04-10 12:03:34,,2021-04-10 12:03:34,https://t.co/cvau09jxzh
1380847157612273668,,Star Market - Belmont,Belmont,2021-04-10 11:36:31,,2021-04-10 11:36:31,https://t.co/gbru2x4dpa
1380847157612273668,,Star Market - Boston,Boston,2021-04-10 11:36:31,,2021-04-10 11:36:31,https://t.co/gbru2x4dpa
1380847157612273668,,Star Market - Cambridge,Cambridge,2021-04-10 11:36:31,,2021-04-10 11:36:31,https://t.co/gbru2x4dpa
1380847157612273668,,Star Market - Dorchester,Dorchester,2021-04-10 11:36:31,,2021-04-10 11:36:31,https://t.co/gbru2x4dpa
1380847157612273668,,Star Market - Harwich,Harwich,2021-04-10 11:36:31,,2021-04-10 11:36:31,https://t.co/gbru2x4dpa
1380847157612273668,,Star Market - Marshfield,Marshfield,2021-04-10 11:36:31,,2021-04-10 11:36:31,https://t.co/gbru2x4dpa
1380846406571847682,,Cvs - Springfield,Springfield,2021-04-10 11:33:32,,2021-04-10 11:33:32,https://t.co/cvau09jxzh
1380846406571847682,,Cvs - Sturbridge,Sturbridge,2021-04-10 11:33:32,,2021-04-10 11:33:32,https://t.co/cvau09jxzh
1380846406571847682,,Cvs - Taunton,Taunton,2021-04-10 11:33:32,,2021-04-10 11:33:32,https://t.co/cvau09jxzh
1380846406571847682,,Cvs - West Bridgewater,West Bridgewater,2021-04-10 11:33:32,,2021-04-10 11:33:32,https://t.co/cvau09jxzh
1380846405623947265,,Cvs - Agawam,Agawam,2021-04-10 11:33:32,,2021-04-10 11:33:32,https://t.co/cvau09jxzh
1380846405623947265,,Cvs - Brockton,Brockton,2021-04-10 11:33:32,,2021-04-10 11:33:32,https://t.co/cvau09jxzh
1380846405623947265,,Cvs - Chelsea,Chelsea,2021-04-10 11:33:32,,2021-04-10 11:33:32,https://t.co/cvau09jxzh
1380846405623947265,,Cvs - East Boston,East Boston,2021-04-10 11:33:32,,2021-04-10 11:33:32,https://t.co/cvau09jxzh
1380846405623947265,,Cvs - Fall River,Fall River,2021-04-10 11:33:32,,2021-04-10 11:33:32,https://t.co/cvau09jxzh
1380846405623947265,,Cvs - Haverhill,Haverhill,2021-04-10 11:33:32,,2021-04-10 11:33:32,https://t.co/cvau09jxzh
1380846405623947265,,Cvs - Holbrook,Holbrook,2021-04-10 11:33:32,,2021-04-10 11:33:32,https://t.co/cvau09jxzh
1380846405623947265,,Cvs - Holyoke,Holyoke,2021-04-10 11:33:32,,2021-04-10 11:33:32,https://t.co/cvau09jxzh
1380846405623947265,,Cvs - Hyannis,Hyannis,2021-04-10 11:33:32,,2021-04-10 11:33:32,https://t.co/cvau09jxzh
1380846405623947265,,Cvs - Ipswich,Ipswich,2021-04-10 11:33:32,,2021-04-10 11:33:32,https://t.co/cvau09jxzh
1380846405623947265,,Cvs - Lynn,Lynn,2021-04-10 11:33:32,,2021-04-10 11:33:32,https://t.co/cvau09jxzh
1380846405623947265,,Cvs - Malden,Malden,2021-04-10 11:33:32,,2021-04-10 11:33:32,https://t.co/cvau09jxzh
1380846405623947265,,Cvs - Methuen,Methuen,2021-04-10 11:33:32,,2021-04-10 11:33:32,https://t.co/cvau09jxzh
1380846405623947265,,Cvs - New Bedford,New Bedford,2021-04-10 11:33:32,,2021-04-10 11:33:32,https://t.co/cvau09jxzh
1380846405623947265,,Cvs - North Easton,North Easton,2021-04-10 11:33:32,,2021-04-10 11:33:32,https://t.co/cvau09jxzh
1380846405623947265,,Cvs - Palmer,Palmer,2021-04-10 11:33:32,,2021-04-10 11:33:32,https://t.co/cvau09jxzh
1380846405623947265,,Cvs - Randolph,Randolph,2021-04-10 11:33:32,,2021-04-10 11:33:32,https://t.co/cvau09jxzh
1380846405623947265,,Cvs - Seekonk,Seekonk,2021-04-10 11:33:32,,2021-04-10 11:33:32,https://t.co/cvau09jxzh
1380846405623947265,,Cvs - Somerset,Somerset,2021-04-10 11:33:32,,2021-04-10 11:33:32,https://t.co/cvau09jxzh
1380842585888071680,,Cvs - North Easton,North Easton,2021-04-10 11:18:21,,2021-04-10 11:18:21,https://t.co/cvau09jxzh
1380842585888071680,,Cvs - Palmer,Palmer,2021-04-10 11:18:21,,2021-04-10 11:18:21,https://t.co/cvau09jxzh
1380842585888071680,,Cvs - Randolph,Randolph,2021-04-10 11:18:21,,2021-04-10 11:18:21,https://t.co/cvau09jxzh
1380842585888071680,,Cvs - Seekonk,Seekonk,2021-04-10 11:18:21,,2021-04-10 11:18:21,https://t.co/cvau09jxzh
1380842585888071680,,Cvs - Somerset,Somerset,2021-04-10 11:18:21,,2021-04-10 11:18:21,https://t.co/cvau09jxzh
1380842585888071680,,Cvs - Springfield,Springfield,2021-04-10 11:18:21,,2021-04-10 11:18:21,https://t.co/cvau09jxzh
1380842585888071680,,Cvs - Taunton,Taunton,2021-04-10 11:18:21,,2021-04-10 11:18:21,https://t.co/cvau09jxzh
1380842585888071680,,Cvs - West Bridgewater,West Bridgewater,2021-04-10 11:18:21,,2021-04-10 11:18:21,https://t.co/cvau09jxzh
1380842585036627969,,Cvs - Agawam,Agawam,2021-04-10 11:18:21,,2021-04-10 11:18:21,https://t.co/cvau09jxzh
1380842585036627969,,Cvs - Attleboro,Attleboro,2021-04-10 11:18:21,,2021-04-10 11:18:21,https://t.co/cvau09jxzh
1380842585036627969,,Cvs - Brockton,Brockton,2021-04-10 11:18:21,,2021-04-10 11:18:21,https://t.co/cvau09jxzh
1380842585036627969,,Cvs - Chelsea,Chelsea,2021-04-10 11:18:21,,2021-04-10 11:18:21,https://t.co/cvau09jxzh
1380842585036627969,,Cvs - East Boston,East Boston,2021-04-10 11:18:21,,2021-04-10 11:18:21,https://t.co/cvau09jxzh
1380842585036627969,,Cvs - East Falmouth,East Falmouth,2021-04-10 11:18:21,,2021-04-10 11:18:21,https://t.co/cvau09jxzh
1380842585036627969,,Cvs - Fall River,Fall River,2021-04-10 11:18:21,,2021-04-10 11:18:21,https://t.co/cvau09jxzh
1380842585036627969,,Cvs - Haverhill,Haverhill,2021-04-10 11:18:21,,2021-04-10 11:18:21,https://t.co/cvau09jxzh
1380842585036627969,,Cvs - Holbrook,Holbrook,2021-04-10 11:18:21,,2021-04-10 11:18:21,https://t.co/cvau09jxzh
1380842585036627969,,Cvs - Holyoke,Holyoke,2021-04-10 11:18:21,,2021-04-10 11:18:21,https://t.co/cvau09jxzh
1380842585036627969,,Cvs - Hyannis,Hyannis,2021-04-10 11:18:21,,2021-04-10 11:18:21,https://t.co/cvau09jxzh
1380842585036627969,,Cvs - Hyde Park,Hyde Park,2021-04-10 11:18:21,,2021-04-10 11:18:21,https://t.co/cvau09jxzh
1380842585036627969,,Cvs - Lowell,Lowell,2021-04-10 11:18:21,,2021-04-10 11:18:21,https://t.co/cvau09jxzh
1380842585036627969,,Cvs - Lynn,Lynn,2021-04-10 11:18:21,,2021-04-10 11:18:21,https://t.co/cvau09jxzh
1380842585036627969,,Cvs - Malden,Malden,2021-04-10 11:18:21,,2021-04-10 11:18:21,https://t.co/cvau09jxzh
1380842585036627969,,Cvs - Medfield,Medfield,2021-04-10 11:18:21,,2021-04-10 11:18:21,https://t.co/cvau09jxzh
1380842585036627969,,Cvs - Methuen,Methuen,2021-04-10 11:18:21,,2021-04-10 11:18:21,https://t.co/cvau09jxzh
1380842585036627969,,Cvs - Milford,Milford,2021-04-10 11:18:21,,2021-04-10 11:18:21,https://t.co/cvau09jxzh
1380842585036627969,,Cvs - New Bedford,New Bedford,2021-04-10 11:18:21,,2021-04-10 11:18:21,https://t.co/cvau09jxzh
1380835009758687232,,Cvs - Medfield,Medfield,2021-04-10 10:48:15,,2021-04-10 10:48:15,https://t.co/cvau09jxzh
1380835009758687232,,Cvs - Medford,Medford,2021-04-10 10:48:15,,2021-04-10 10:48:15,https://t.co/cvau09jxzh
1380835009758687232,,Cvs - Methuen,Methuen,2021-04-10 10:48:15,,2021-04-10 10:48:15,https://t.co/cvau09jxzh
1380835009758687232,,Cvs - New Bedford,New Bedford,2021-04-10 10:48:15,,2021-04-10 10:48:15,https://t.co/cvau09jxzh
1380835009758687232,,Cvs - North Easton,North Easton,2021-04-10 10:48:15,,2021-04-10 10:48:15,https://t.co/cvau09jxzh
1380835009758687232,,Cvs - North Grafton,North Grafton,2021-04-10 10:48:15,,2021-04-10 10:48:15,https://t.co/cvau09jxzh
1380835009758687232,,Cvs - Palmer,Palmer,2021-04-10 10:48:15,,2021-04-10 10:48:15,https://t.co/cvau09jxzh
1380835009758687232,,Cvs - Randolph,Randolph,2021-04-10 10:48:15,,2021-04-10 10:48:15,https://t.co/cvau09jxzh
1380835009758687232,,Cvs - Seekonk,Seekonk,2021-04-10 10:48:15,,2021-04-10 10:48:15,https://t.co/cvau09jxzh
1380835009758687232,,Cvs - Somerset,Somerset,2021-04-10 10:48:15,,2021-04-10 10:48:15,https://t.co/cvau09jxzh
1380835009758687232,,Cvs - Springfield,Springfield,2021-04-10 10:48:15,,2021-04-10 10:48:15,https://t.co/cvau09jxzh
1380835009758687232,,Cvs - Sturbridge,Sturbridge,2021-04-10 10:48:15,,2021-04-10 10:48:15,https://t.co/cvau09jxzh
1380835009758687232,,Cvs - Taunton,Taunton,2021-04-10 10:48:15,,2021-04-10 10:48:15,https://t.co/cvau09jxzh
1380835009758687232,,Cvs - West Bridgewater,West Bridgewater,2021-04-10 10:48:15,,2021-04-10 10:48:15,https://t.co/cvau09jxzh
1380835009758687232,,Cvs - Worcester,Worcester,2021-04-10 10:48:15,,2021-04-10 10:48:15,https://t.co/cvau09jxzh
1380835008764608512,,Cvs - Agawam,Agawam,2021-04-10 10:48:15,,2021-04-10 10:48:15,https://t.co/cvau09jxzh
1380835008764608512,,Cvs - Attleboro,Attleboro,2021-04-10 10:48:15,,2021-04-10 10:48:15,https://t.co/cvau09jxzh
1380835008764608512,,Cvs - Boston,Boston,2021-04-10 10:48:15,,2021-04-10 10:48:15,https://t.co/cvau09jxzh
1380835008764608512,,Cvs - Braintree,Braintree,2021-04-10 10:48:15,,2021-04-10 10:48:15,https://t.co/cvau09jxzh
1380835008764608512,,Cvs - Brockton,Brockton,2021-04-10 10:48:15,,2021-04-10 10:48:15,https://t.co/cvau09jxzh
1380835008764608512,,Cvs - Cambridge,Cambridge,2021-04-10 10:48:15,,2021-04-10 10:48:15,https://t.co/cvau09jxzh
1380835008764608512,,Cvs - Chelsea,Chelsea,2021-04-10 10:48:15,,2021-04-10 10:48:15,https://t.co/cvau09jxzh
1380835008764608512,,Cvs - Dedham,Dedham,2021-04-10 10:48:15,,2021-04-10 10:48:15,https://t.co/cvau09jxzh
1380835008764608512,,Cvs - East Boston,East Boston,2021-04-10 10:48:15,,2021-04-10 10:48:15,https://t.co/cvau09jxzh
1380835008764608512,,Cvs - East Falmouth,East Falmouth,2021-04-10 10:48:15,,2021-04-10 10:48:15,https://t.co/cvau09jxzh
1380835008764608512,,Cvs - Fall River,Fall River,2021-04-10 10:48:15,,2021-04-10 10:48:15,https://t.co/cvau09jxzh
1380835008764608512,,Cvs - Haverhill,Haverhill,2021-04-10 10:48:15,,2021-04-10 10:48:15,https://t.co/cvau09jxzh
1380835008764608512,,Cvs - Holbrook,Holbrook,2021-04-10 10:48:15,,2021-04-10 10:48:15,https://t.co/cvau09jxzh
1380835008764608512,,Cvs - Holyoke,Holyoke,2021-04-10 10:48:15,,2021-04-10 10:48:15,https://t.co/cvau09jxzh
1380835008764608512,,Cvs - Hyannis,Hyannis,2021-04-10 10:48:15,,2021-04-10 10:48:15,https://t.co/cvau09jxzh
1380835008764608512,,Cvs - Hyde Park,Hyde Park,2021-04-10 10:48:15,,2021-04-10 10:48:15,https://t.co/cvau09jxzh
1380835008764608512,,Cvs - Lowell,Lowell,2021-04-10 10:48:15,,2021-04-10 10:48:15,https://t.co/cvau09jxzh
1380835008764608512,,Cvs - Lynn,Lynn,2021-04-10 10:48:15,,2021-04-10 10:48:15,https://t.co/cvau09jxzh
1380835008764608512,,Cvs - Malden,Malden,2021-04-10 10:48:15,,2021-04-10 10:48:15,https://t.co/cvau09jxzh
1380797256975196160,,Cvs - Springfield,Springfield,2021-04-10 08:18:14,,2021-04-10 08:18:14,https://t.co/cvau09jxzh
1380797256975196160,,Cvs - Sturbridge,Sturbridge,2021-04-10 08:18:14,,2021-04-10 08:18:14,https://t.co/cvau09jxzh
1380797256975196160,,Cvs - Taunton,Taunton,2021-04-10 08:18:14,,2021-04-10 08:18:14,https://t.co/cvau09jxzh
1380797256975196160,,Cvs - Waltham,Waltham,2021-04-10 08:18:14,,2021-04-10 08:18:14,https://t.co/cvau09jxzh
1380797256975196160,,Cvs - Watertown,Watertown,2021-04-10 08:18:14,,2021-04-10 08:18:14,https://t.co/cvau09jxzh
1380797256975196160,,Cvs - West Bridgewater,West Bridgewater,2021-04-10 08:18:14,,2021-04-10 08:18:14,https://t.co/cvau09jxzh
1380797256975196160,,Cvs - Weymouth,Weymouth,2021-04-10 08:18:14,,2021-04-10 08:18:14,https://t.co/cvau09jxzh
1380797256975196160,,Cvs - Worcester,Worcester,2021-04-10 08:18:14,,2021-04-10 08:18:14,https://t.co/cvau09jxzh
1380797256094380033,,Cvs - Hyde Park,Hyde Park,2021-04-10 08:18:14,,2021-04-10 08:18:14,https://t.co/cvau09jxzh
1380797256094380033,,Cvs - Ipswich,Ipswich,2021-04-10 08:18:14,,2021-04-10 08:18:14,https://t.co/cvau09jxzh
1380797256094380033,,Cvs - Lowell,Lowell,2021-04-10 08:18:14,,2021-04-10 08:18:14,https://t.co/cvau09jxzh
1380797256094380033,,Cvs - Lynn,Lynn,2021-04-10 08:18:14,,2021-04-10 08:18:14,https://t.co/cvau09jxzh
1380797256094380033,,Cvs - Malden,Malden,2021-04-10 08:18:14,,2021-04-10 08:18:14,https://t.co/cvau09jxzh
1380797256094380033,,Cvs - Maynard,Maynard,2021-04-10 08:18:14,,2021-04-10 08:18:14,https://t.co/cvau09jxzh
1380797256094380033,,Cvs - Medfield,Medfield,2021-04-10 08:18:14,,2021-04-10 08:18:14,https://t.co/cvau09jxzh
1380797256094380033,,Cvs - Medford,Medford,2021-04-10 08:18:14,,2021-04-10 08:18:14,https://t.co/cvau09jxzh
1380797256094380033,,Cvs - Methuen,Methuen,2021-04-10 08:18:14,,2021-04-10 08:18:14,https://t.co/cvau09jxzh
1380797256094380033,,Cvs - Milford,Milford,2021-04-10 08:18:14,,2021-04-10 08:18:14,https://t.co/cvau09jxzh
1380797256094380033,,Cvs - New Bedford,New Bedford,2021-04-10 08:18:14,,2021-04-10 08:18:14,https://t.co/cvau09jxzh
1380797256094380033,,Cvs - North Easton,North Easton,2021-04-10 08:18:14,,2021-04-10 08:18:14,https://t.co/cvau09jxzh
1380797256094380033,,Cvs - North Grafton,North Grafton,2021-04-10 08:18:14,,2021-04-10 08:18:14,https://t.co/cvau09jxzh
1380797256094380033,,Cvs - Palmer,Palmer,2021-04-10 08:18:14,,2021-04-10 08:18:14,https://t.co/cvau09jxzh
1380797256094380033,,Cvs - Peabody,Peabody,2021-04-10 08:18:14,,2021-04-10 08:18:14,https://t.co/cvau09jxzh
1380797256094380033,,Cvs - Randolph,Randolph,2021-04-10 08:18:14,,2021-04-10 08:18:14,https://t.co/cvau09jxzh
1380797256094380033,,Cvs - Raynham,Raynham,2021-04-10 08:18:14,,2021-04-10 08:18:14,https://t.co/cvau09jxzh
1380797256094380033,,Cvs - Seekonk,Seekonk,2021-04-10 08:18:14,,2021-04-10 08:18:14,https://t.co/cvau09jxzh
1380797256094380033,,Cvs - Somerset,Somerset,2021-04-10 08:18:14,,2021-04-10 08:18:14,https://t.co/cvau09jxzh
1380793325163315200,,Cvs - Taunton,Taunton,2021-04-10 08:02:37,,2021-04-10 08:02:37,https://t.co/cvau09jxzh
1380793325163315200,,Cvs - Waltham,Waltham,2021-04-10 08:02:37,,2021-04-10 08:02:37,https://t.co/cvau09jxzh
1380793325163315200,,Cvs - Watertown,Watertown,2021-04-10 08:02:37,,2021-04-10 08:02:37,https://t.co/cvau09jxzh
1380793325163315200,,Cvs - West Bridgewater,West Bridgewater,2021-04-10 08:02:37,,2021-04-10 08:02:37,https://t.co/cvau09jxzh
1380793325163315200,,Cvs - Weymouth,Weymouth,2021-04-10 08:02:37,,2021-04-10 08:02:37,https://t.co/cvau09jxzh
1380793325163315200,,Cvs - Worcester,Worcester,2021-04-10 08:02:37,,2021-04-10 08:02:37,https://t.co/cvau09jxzh
1380793324219535361,,Cvs - Hyde Park,Hyde Park,2021-04-10 08:02:37,,2021-04-10 08:02:37,https://t.co/cvau09jxzh
1380793324219535361,,Cvs - Ipswich,Ipswich,2021-04-10 08:02:37,,2021-04-10 08:02:37,https://t.co/cvau09jxzh
1380793324219535361,,Cvs - Lowell,Lowell,2021-04-10 08:02:37,,2021-04-10 08:02:37,https://t.co/cvau09jxzh
1380793324219535361,,Cvs - Lynn,Lynn,2021-04-10 08:02:37,,2021-04-10 08:02:37,https://t.co/cvau09jxzh
1380793324219535361,,Cvs - Malden,Malden,2021-04-10 08:02:37,,2021-04-10 08:02:37,https://t.co/cvau09jxzh
1380793324219535361,,Cvs - Maynard,Maynard,2021-04-10 08:02:37,,2021-04-10 08:02:37,https://t.co/cvau09jxzh
1380793324219535361,,Cvs - Medfield,Medfield,2021-04-10 08:02:37,,2021-04-10 08:02:37,https://t.co/cvau09jxzh
1380793324219535361,,Cvs - Medford,Medford,2021-04-10 08:02:37,,2021-04-10 08:02:37,https://t.co/cvau09jxzh
1380793324219535361,,Cvs - Methuen,Methuen,2021-04-10 08:02:37,,2021-04-10 08:02:37,https://t.co/cvau09jxzh
1380793324219535361,,Cvs - Milford,Milford,2021-04-10 08:02:37,,2021-04-10 08:02:37,https://t.co/cvau09jxzh
1380793324219535361,,Cvs - New Bedford,New Bedford,2021-04-10 08:02:37,,2021-04-10 08:02:37,https://t.co/cvau09jxzh
1380793324219535361,,Cvs - North Easton,North Easton,2021-04-10 08:02:37,,2021-04-10 08:02:37,https://t.co/cvau09jxzh
1380793324219535361,,Cvs - North Grafton,North Grafton,2021-04-10 08:02:37,,2021-04-10 08:02:37,https://t.co/cvau09jxzh
1380793324219535361,,Cvs - Palmer,Palmer,2021-04-10 08:02:37,,2021-04-10 08:02:37,https://t.co/cvau09jxzh
1380793324219535361,,Cvs - Peabody,Peabody,2021-04-10 08:02:37,,2021-04-10 08:02:37,https://t.co/cvau09jxzh
1380793324219535361,,Cvs - Randolph,Randolph,2021-04-10 08:02:37,,2021-04-10 08:02:37,https://t.co/cvau09jxzh
1380793324219535361,,Cvs - Seekonk,Seekonk,2021-04-10 08:02:37,,2021-04-10 08:02:37,https://t.co/cvau09jxzh
1380793324219535361,,Cvs - Springfield,Springfield,2021-04-10 08:02:37,,2021-04-10 08:02:37,https://t.co/cvau09jxzh
1380793324219535361,,Cvs - Sturbridge,Sturbridge,2021-04-10 08:02:37,,2021-04-10 08:02:37,https://t.co/cvau09jxzh
1380793323099684864,,Cvs - Agawam,Agawam,2021-04-10 08:02:36,,2021-04-10 08:02:36,https://t.co/cvau09jxzh
1380793323099684864,,Cvs - Attleboro,Attleboro,2021-04-10 08:02:36,,2021-04-10 08:02:36,https://t.co/cvau09jxzh
1380793323099684864,,Cvs - Boston,Boston,2021-04-10 08:02:36,,2021-04-10 08:02:36,https://t.co/cvau09jxzh
1380793323099684864,,Cvs - Braintree,Braintree,2021-04-10 08:02:36,,2021-04-10 08:02:36,https://t.co/cvau09jxzh
1380793323099684864,,Cvs - Brockton,Brockton,2021-04-10 08:02:36,,2021-04-10 08:02:36,https://t.co/cvau09jxzh
1380793323099684864,,Cvs - Cambridge,Cambridge,2021-04-10 08:02:36,,2021-04-10 08:02:36,https://t.co/cvau09jxzh
1380793323099684864,,Cvs - Chelsea,Chelsea,2021-04-10 08:02:36,,2021-04-10 08:02:36,https://t.co/cvau09jxzh
1380793323099684864,,Cvs - Dedham,Dedham,2021-04-10 08:02:36,,2021-04-10 08:02:36,https://t.co/cvau09jxzh
1380793323099684864,,Cvs - Dracut,Dracut,2021-04-10 08:02:36,,2021-04-10 08:02:36,https://t.co/cvau09jxzh
1380793323099684864,,Cvs - East Boston,East Boston,2021-04-10 08:02:36,,2021-04-10 08:02:36,https://t.co/cvau09jxzh
1380793323099684864,,Cvs - East Falmouth,East Falmouth,2021-04-10 08:02:36,,2021-04-10 08:02:36,https://t.co/cvau09jxzh
1380793323099684864,,Cvs - Everett,Everett,2021-04-10 08:02:36,,2021-04-10 08:02:36,https://t.co/cvau09jxzh
1380793323099684864,,Cvs - Fall River,Fall River,2021-04-10 08:02:36,,2021-04-10 08:02:36,https://t.co/cvau09jxzh
1380793323099684864,,Cvs - Framingham,Framingham,2021-04-10 08:02:36,,2021-04-10 08:02:36,https://t.co/cvau09jxzh
1380793323099684864,,Cvs - Haverhill,Haverhill,2021-04-10 08:02:36,,2021-04-10 08:02:36,https://t.co/cvau09jxzh
1380793323099684864,,Cvs - Holbrook,Holbrook,2021-04-10 08:02:36,,2021-04-10 08:02:36,https://t.co/cvau09jxzh
1380793323099684864,,Cvs - Holyoke,Holyoke,2021-04-10 08:02:36,,2021-04-10 08:02:36,https://t.co/cvau09jxzh
1380793323099684864,,Cvs - Hudson,Hudson,2021-04-10 08:02:36,,2021-04-10 08:02:36,https://t.co/cvau09jxzh
1380793323099684864,,Cvs - Hyannis,Hyannis,2021-04-10 08:02:36,,2021-04-10 08:02:36,https://t.co/cvau09jxzh
1380769877305200640,,Walmart - Fall River,Fall River,2021-04-10 06:29:26,,2021-04-10 06:29:26,https://t.co/mjt2lnyy4i
1380769877305200640,,Walmart - North Dartmouth,North Dartmouth,2021-04-10 06:29:26,,2021-04-10 06:29:26,https://t.co/mjt2lnyy4i
1380769877305200640,,Walmart - Orange,Orange,2021-04-10 06:29:26,,2021-04-10 06:29:26,https://t.co/mjt2lnyy4i
1380769877305200640,,Walmart - Raynham,Raynham,2021-04-10 06:29:26,,2021-04-10 06:29:26,https://t.co/mjt2lnyy4i
1380769877305200640,,Walmart - Seekonk,Seekonk,2021-04-10 06:29:26,,2021-04-10 06:29:26,https://t.co/mjt2lnyy4i
1380769877305200640,,Walmart - Swansea,Swansea,2021-04-10 06:29:26,,2021-04-10 06:29:26,https://t.co/mjt2lnyy4i
1380769877305200640,,Walmart - West Boylston,West Boylston,2021-04-10 06:29:26,,2021-04-10 06:29:26,https://t.co/mjt2lnyy4i
1380764256421957642,,Star Market - Belmont,Belmont,2021-04-10 06:07:06,,2021-04-10 06:07:06,https://t.co/gbru2x4dpa
1380764256421957642,,Star Market - Dorchester,Dorchester,2021-04-10 06:07:06,,2021-04-10 06:07:06,https://t.co/gbru2x4dpa
1380764256421957642,,Star Market - Marshfield,Marshfield,2021-04-10 06:07:06,,2021-04-10 06:07:06,https://t.co/gbru2x4dpa
1380764256421957642,,Star Market - Waltham,Waltham,2021-04-10 06:07:06,,2021-04-10 06:07:06,https://t.co/gbru2x4dpa
1380764256421957642,,Star Market - West Roxbury,West Roxbury,2021-04-10 06:07:06,,2021-04-10 06:07:06,https://t.co/gbru2x4dpa
1380761948820738048,,Walmart - Avon,Avon,2021-04-10 05:57:56,,2021-04-10 05:57:56,https://t.co/mjt2lnyy4i
1380761948820738048,,Walmart - Fall River,Fall River,2021-04-10 05:57:56,,2021-04-10 05:57:56,https://t.co/mjt2lnyy4i
1380761948820738048,,Walmart - Gardner,Gardner,2021-04-10 05:57:56,,2021-04-10 05:57:56,https://t.co/mjt2lnyy4i
1380761948820738048,,Walmart - North Dartmouth,North Dartmouth,2021-04-10 05:57:56,,2021-04-10 05:57:56,https://t.co/mjt2lnyy4i
1380761948820738048,,Walmart - Tewksbury,Tewksbury,2021-04-10 05:57:56,,2021-04-10 05:57:56,https://t.co/mjt2lnyy4i
1380761948820738048,,Walmart - Ware,Ware,2021-04-10 05:57:56,,2021-04-10 05:57:56,https://t.co/mjt2lnyy4i
1380758251848003584,,Walmart - Avon,Avon,2021-04-10 05:43:15,,2021-04-10 05:43:15,https://t.co/mjt2lnyy4i
1380758251848003584,,Walmart - Fall River,Fall River,2021-04-10 05:43:15,,2021-04-10 05:43:15,https://t.co/mjt2lnyy4i
1380758251848003584,,Walmart - Hadley,Hadley,2021-04-10 05:43:15,,2021-04-10 05:43:15,https://t.co/mjt2lnyy4i
1380758251848003584,,Walmart - Leicester,Leicester,2021-04-10 05:43:15,,2021-04-10 05:43:15,https://t.co/mjt2lnyy4i
1380758251848003584,,Walmart - Leominster,Leominster,2021-04-10 05:43:15,,2021-04-10 05:43:15,https://t.co/mjt2lnyy4i
1380758251848003584,,Walmart - Lunenburg,Lunenburg,2021-04-10 05:43:15,,2021-04-10 05:43:15,https://t.co/mjt2lnyy4i
1380758251848003584,,Walmart - North Attleboro,North Attleboro,2021-04-10 05:43:15,,2021-04-10 05:43:15,https://t.co/mjt2lnyy4i
1380758251848003584,,Walmart - North Dartmouth,North Dartmouth,2021-04-10 05:43:15,,2021-04-10 05:43:15,https://t.co/mjt2lnyy4i
